60,80,100,120,140,160,180,200
100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
104560.53802650365,104313.2318979249,103589.21287091397,101538.53474317168,103549.00344880778,103887.02505484367,102977.97733595427,101904.14093188028
100976.09396458408,100737.26579744267,104204.15360106497,101508.0831754632,103660.06048751096,103998.44462302636,99101.92189238663,99178.35521238326
103366.16371752186,103121.62920874896,107322.21963244336,104452.88924167959,106380.79578073513,110051.22052862389,103461.70453315225,101759.77474106078
102192.29770567577,101950.53990964449,109550.26862756182,106621.36804566137,109998.9349748784,113794.1951404002,105226.46812441309,103009.88932656636
100850.36521922857,100547.35107268153,107317.61666549413,104975.02593202825,109222.19470625758,112990.65526464545,103814.74934561193,101535.54476498238
97577.82907813159,97220.98372546403,103467.38818244661,102605.70237400601,107068.23217734549,110762.3714956231,101715.49920781834,100051.78892305274
94740.24870515752,93235.181268605,99280.21575382222,101459.66249175282,101539.41678336689,105042.82806115589,97567.45738882653,97194.94330528786
98889.731230136,97142.25241869502,105309.80224801727,106725.53041003464,106387.25520252346,109967.16046324861,103016.0814961177,103663.7983858953
98529.98305124573,95121.25708276716,101693.07531303921,108641.8839911014,106497.75367450785,109374.21600299905,101490.76311039903,99804.21166769892
101881.76497607325,96869.08577391684,105091.5658937064,113216.9302761185,106355.89199694875,107553.14328611287,102280.2082476004,100649.9775445123
101621.4363271134,96621.56551442512,104823.03562030394,112927.63802783022,104345.32883487729,106290.74016798472,99367.35423778302,97793.47643915922
97562.2636278195,92762.1089742223,100635.97927089622,108416.84632979456,101699.2746613629,102545.08264569662,99142.50098602446,96616.46189472814
96714.25540954656,91769.16446224967,99761.25433147541,107555.1289048995,100543.38526859289,101763.16121124681,98246.03365705395,95420.08233827888
102250.40238835575,95173.56439694826,104578.62564506297,113406.8824003429,106100.96905875391,106493.58761257233,100989.49846594076,97790.89461627476
99751.61566769179,92847.72031157074,102134.78608636907,112138.1661049307,103508.08183390454,105894.81704331916,99057.9167755242,96568.28109879488
95235.88539616684,88644.53176233883,98306.62761929592,109177.39384323402,98888.32179491955,103798.75182762805,96571.34772458508,95185.34192593904
90315.0747087211,84064.29551208914,93565.8863393359,108053.38613556247,94333.31257919793,101466.27933822287,94105.36998130301,93837.05491263448
90272.73008297429,84024.88161788492,96480.69254748989,110241.0146314229,95856.63297038828,104975.86653199114,99021.38880008658,98804.24984383857
89244.02588874105,83362.32622411782,94126.22456720118,105510.23066934219,91940.64958294202,103497.35794705336,96945.53974616964,95780.16475945621
89904.44283094999,82421.65729422377,94803.20494465671,108959.18680635297,93882.7149057408,101264.65539107232,94854.38467754495,96861.95524286336
92044.32211928903,80647.87028417985,96812.99331835171,113427.91935338234,96940.66514506037,97435.87953884731,91315.23055999784,94494.83957941488
94352.38694836819,83045.5529459683,97562.93111980791,114306.56045450804,97691.59192019977,98987.66861216717,94157.73892205844,94582.91088452314
83718.5558767104,73686.0397809636,93188.70153490898,110739.31811026961,94642.86428547585,95214.73352329152,86444.16160381823,93209.89674200071
88112.32051897742,77553.27284614743,96120.76668775117,116551.19942103133,99609.9625718094,100211.86733847848,88267.2615617521,97746.35463235366
90586.93655264589,79976.80878184957,98820.29833534439,119824.51002240102,102407.48733604027,103026.29659513084,89378.50888489686,95828.3377873551
93267.75740790089,82798.64498945086,101738.88074319919,123370.58468879417,105438.12380555607,106075.24692604833,90410.93603208134,97617.99222814672
91504.74945943539,81055.91105099519,96967.39335533991,117336.31025525871,100280.9532442382,100886.91403829337,87486.16022171766,93512.25862454287
94437.54524996635,81759.87570406376,97061.33787986766,122340.18628623497,104557.48948814417,105189.2964125588,89416.50022720832,92450.96503091454
95734.76982023008,83277.22280291088,98424.36935344742,124020.68963066679,105993.72427025023,106634.21121794659,91301.8789879676,93129.34009363265
93703.65880158613,82213.1228801104,95289.54330847703,119805.22360125677,102390.99459673802,103009.70890495853,89486.8705432845,93586.74116632788
93017.92543864409,81631.29248150434,93582.98873011368,117622.79124203685,100570.06542049388,100968.4586193149,87373.53037422073,91358.71867423771
93690.71220589455,82221.72144611384,95875.54420888051,121000.85641914647,103458.38620833289,103868.21854767822,89877.88286985422,92288.32857835565
88912.27231002993,82384.4916072088,90360.30387107938,114040.27744465646,97506.93962296487,97893.1967582492,84707.65498729162,92590.20906261912
90688.69542666904,84030.48788059613,92603.12693606106,116791.48531142631,99995.25310786106,100228.5995560832,87718.75586430624,95576.73714177727
86018.30851476661,80340.04080232188,87601.900172258,110560.23536000449,94055.02464193237,94505.36392306513,82175.0341642688,94007.56130104
84163.99707008441,77008.35586861036,83993.64490306507,109752.09173236968,94505.88160016271,92802.71276996288,83565.76124215746,95313.82587243995
86758.37551679925,78132.60084600365,85219.88407269634,112138.80726884962,98179.30905008552,95909.80764254878,85457.65236083968,96896.45500244293
80832.26581060461,76937.58176699976,84676.2072131192,109310.14796027688,95702.79309539491,93490.53835154191,80600.36843905387,91832.74701778642
84388.20985310673,78266.76526126756,85584.9407126746,113391.14689438234,100364.66974316466,98044.72870117608,83920.66307859209,94530.41316502048
79449.64850834479,79392.24496312713,85141.9393299542,115248.03642844445,102082.14634873545,99722.50622842718,81846.69971624238,91573.2750958081
82275.68005523864,80180.43575812108,85887.57553099738,116257.3279578927,102976.13703388118,100595.83168004714,82949.53171269086,92454.13112908797
83043.02913101575,82606.41265214686,88345.54680057838,119811.67237349294,106124.43458443964,103671.35583650098,83457.17931155815,94278.58697057582
82888.22362499202,80661.7187434096,85443.69505525909,115870.79994714368,102633.76590933463,100261.37407076277,80778.32926544579,93819.40599204252
86301.97239851858,83564.63501737364,89225.69713376672,118310.43237553732,104698.67190746554,102278.54697194169,82389.25653919861,99626.5780980303
87166.2457767173,84863.02397285475,90588.93382765661,120269.6243135123,106458.60693130751,103997.80038366497,83759.69401235372,100942.92285488374
85107.52853223511,85647.65987992063,92994.99949432825,119822.62918136484,106062.90317626247,103611.24335731515,83448.35697491851,101385.480417124
86809.34230719105,87360.27681765877,94854.53448040789,121148.97057827126,106841.93446355477,104391.35678872404,84076.6603083849,101599.4257298962
83559.19679491581,84089.50414624586,91303.17524012481,118938.31448346363,107054.90559835586,104599.44313146893,84244.25300493055,98382.3797125722
86720.66244407123,87052.14318341995,94757.63427225455,122908.74443764378,110935.49256346494,107867.9627902829,86876.71734647876,101122.54107660247
87599.88172468348,87934.72200685908,95718.33409147871,123711.66547828633,110832.90557631022,108409.1217240487,87312.56551465437,101738.14173287622
84947.6307636801,85272.33503355349,92820.253439294,125055.94537530858,113170.33905895926,108122.6717680471,89215.74480960245,102066.21907549471
89532.47105306385,90416.45264916825,98588.76075634464,131186.23791966963,118717.99252729518,113422.88724367652,93589.18802329269,107069.54976005347
90085.46070336558,91103.83723560542,99004.3676049351,132530.38697146546,119927.72233695534,114585.02969213386,94548.11203618639,108166.59492774836
93490.77521102395,93672.83379245206,104605.92755605983,135915.79809009406,122991.20618395616,117512.09684297662,96963.2886696244,110929.64743560877
101541.49928690729,100568.96709854143,114116.01927359916,145843.58897676735,132106.74702112263,125649.71104894741,103777.15372471754,118611.43350687207
97744.73302144985,96655.15320532535,109943.18953059262,140510.5913526626,126936.15558457005,120562.19626328042,99731.39938394539,113808.89648237932
98280.36601302143,99752.43166720743,110545.6691753124,141280.5788659074,129269.08236713559,124513.28821683959,101645.69580133627,117538.66755711612
103296.29457753866,104248.86120310139,114362.81421558594,145990.43537617326,135132.59564360592,130868.45536199468,106550.3553794633,123537.8229818013
105011.49662630622,105767.20251162158,115495.81547159472,147067.67980639008,137015.8568646516,133041.48207465778,108319.58832024757,125589.12712631079
103582.65136670426,103822.71556806237,112396.68459325614,144463.7042478728,134125.82956709687,131231.2457217493,106845.73231128987,123880.29200597793
99321.28667592684,99551.47546643953,108637.57240408307,138603.10187817464,128607.92709887869,125832.42081874356,102450.12161297955,118783.8721667536
99614.50330639616,99845.37158639349,109867.20124406958,140698.42417921455,128987.60379611769,126203.90369350981,102752.57518453567,119134.54640314999
101930.0491675853,102471.66284583785,113339.2310911755,144801.5624673707,132036.69796539197,129137.501037014,105141.065651651,121903.83670252479
104463.4275770565,105276.00387966278,116367.9088831764,148742.6660181132,135395.04763839798,132353.49112295132,107754.25264949238,124933.62905663434
107286.05533503788,111554.92346589657,122075.84635035913,157614.02539742313,139536.5276487674,135929.7151718257,110665.79884943154,128309.368377614
100957.88315351935,110542.85251191746,119396.5766274661,156184.08707970454,132701.14467565043,128011.58756096312,104138.15664458949,120741.15407094812
102997.67843077159,111595.0648346006,120533.06431194699,157670.73990434885,134323.3541783481,130383.97206728738,106045.89234262105,123182.15765193262
