sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30
2.86771500962249,23.658391920405762,13.517813789364656,2.7043351338775112,11.28302357137285,6.135729709792894,1.5437115728863684,6.09659153978161,4.6800008398655955,3.1775113530604546,2.6341991584025912,18.430805824997044,1.9258045207403507,5.017609908998327,1.966355017776112,5.942050016544225,5.347475689584688,9.549065123242814,9.076536187345612,15.32188400450054,12.345585450066249,9.19806885117083,5.024264333921323,5.788573055947179,2.607730662635793,6.03043224651693,6.2580488791636615,28.488164997941162,4.283537352587506,0.7317221206501366
2.9053806191356957,20.737202439745854,13.517813723196497,2.746357181302348,11.164739338132323,6.310788055409013,1.5458444058123069,6.065779721829447,4.401847747456068,2.7720856113857923,2.3788926047844052,18.167032261659337,1.9530518549021811,5.036782071872061,2.00684166940092,5.494922425669353,5.274732999555141,9.549065183646587,8.93943323961207,16.200776431941723,12.345591817133743,9.501088044097031,4.737072744934139,5.932846726679585,2.7049520705646923,5.490209126244025,7.1232234881953875,28.41856021855166,5.793847107274995,0.8384470475253616
2.9062694282750723,19.932259994122028,13.51781372254065,2.704239377385372,11.2300005422792,6.2637776854419025,1.5810159019416532,6.068658366792435,4.752543068560051,2.3495484543976275,2.378892645608733,18.185099506262652,1.8959015335911533,5.040461593870415,1.8922705411855152,5.3638892657665735,5.327147795543156,9.549065061941683,8.813737807720804,17.265920816249015,12.345591839433219,9.651416643882381,5.12672810124978,5.189666708617697,2.6513127625723625,5.152211858743087,9.474132123235044,25.384407931391955,5.716125090680223,0.9267042385768754
2.888698350208531,18.481871039182284,13.517805896095075,2.74451321800363,11.324468300519497,6.847513706826728,1.5935748843792317,5.996407748914612,4.780852888747589,2.0432462551384756,2.38699359609408,18.332373270576166,1.829149661494516,5.011987924697001,1.794988413771273,5.587328452221354,5.458893497521889,9.549064865108685,8.813737534559044,19.494556127731705,12.345591779283847,8.99727087762782,4.924831243999665,5.5796989311932235,2.4096685627586436,5.032462103997946,11.775960264171696,26.169600690195114,6.276567421110169,1.0271074776947102
2.8583525276850956,16.722574554092247,13.517815393281733,2.8826168745828897,11.075330435401021,5.991699477389043,1.4728906440731753,5.964108556542876,4.583029085947899,2.1481239588977794,2.390569944436773,18.48638260372187,1.8830898288891924,5.031234188249469,2.277245916204337,5.5684544133698894,5.493945853723587,9.549065236792519,8.813736701858671,17.7279343134666,12.34559182687125,9.61609793771907,4.891859369103328,5.932846712831374,2.679525129253638,4.878283765685566,10.53916581981112,26.926089722591144,5.143599647151826,0.9217816926912037
2.961307378554422,15.579257308405008,13.416884445975434,2.766547324843786,10.991013767594467,6.619801914918292,1.4758607038906695,5.964108552327336,4.538291221709422,2.389407322800895,2.38826326403556,18.48637713726371,1.8661997678248616,4.596439570663675,1.7759657574029462,5.514733455343869,5.483961734605229,9.54906515678793,8.813737821721817,17.436101775073922,12.345591705223441,9.56710270015001,5.382972818601541,5.932846848160057,2.5169001853934185,5.277056286594163,11.409591759381138,25.33410691398974,4.889273732037556,0.9062941940098129
2.8924599809349187,17.40817500296897,13.517814035178688,2.8251055708661275,11.17674075259895,7.925153637589351,1.5310547679758895,5.964108551185624,4.5341571375923175,2.118515173498997,3.035623837551516,18.38674040882055,1.918851935840439,4.829856073952628,1.7401505169319391,5.565908710646384,5.359187621974951,9.549065165422405,8.813737835500488,21.026766183769883,12.345586689647215,9.869897940569102,5.0488509036628235,5.932846580938299,2.438424035280818,5.221807112796239,16.304430559333827,25.25600141340971,4.318709238742886,0.9365695963493336
2.9402346695302986,19.366274245278298,13.51781371238248,2.750261515952818,11.250842715321397,7.993693125747732,1.5611711459021966,5.964108527151897,4.4302667557886535,2.3865871209913347,2.966192807581691,18.052231273624745,1.877501580420068,4.842786131665202,1.7463705979315616,5.4758744658026215,5.302723248949035,8.830059526001554,9.05618240420369,21.02676614089557,12.345591859767774,9.584935962532358,5.232633398139094,5.932846670363845,2.5763130535840513,5.111968070549264,11.935640757299973,26.31024368861543,3.788503175432299,0.9944491224894794
