	SSE-601166	SSE-601117	SSE-600089	SSE-600048	SSE-600583	SSE-600316	SSE-601006	SSE-600150	SSE-600143	SSE-601179	SSE-600795	SSE-600050	SSE-600362	SSE-600016	SSE-601857	SSE-600108	SSE-600276	SSE-601088	SSE-601898	SSE-601808	SSE-601607	SSE-601288	SSE-601988	SSE-601998	SSE-600642	SSE-600585	SSE-600809	SSE-601333	SSE-601328	SSE-601118	SSE-600887	SSE-600895	SSE-600015	SSE-600600	SSE-601939	SSE-601377	SSE-600837	SSE-601991	SSE-601688	SSE-600019	SSE-600352	SSE-601099	SSE-600309	SSE-600415	SSE-601398	SSE-600008	SSE-601106	SSE-600383	SSE-601933	SSE-600519	SSE-601958	SSE-600489	SSE-600009	SSE-601601	SSE-600999	SSE-601168	SSE-600031	SSE-600036	SSE-601699	SSE-600085	SSE-601098	SSE-600660	SSE-600188	SSE-601318	SSE-600267	SSE-601668	SSE-601158	SSE-601009	SSE-600030	SSE-600011	SSE-601600	SSE-600029	SSE-600111	SSE-600028	SSE-600118	SSE-600166	SSE-600875	SSE-601628	SSE-601186	SSE-600348
2011-01-04 00:00:00+08:00	27.520949312619273	5.78	439.1497726218094	95.63344429687297	144.18090813194158	119.79120345408992	8.78783692624699	106.17509791099316	164.54834361205357	8.14	573.2319235713038	7.796456878166031	62.70018411319558	67.33365668258881	12.217864838537414	68.05403854852425	428.3530101748999	26.338437368990288	11.435791787793107	26.44421919899223	151.7720121377281	2.67	3.7046196728368495	5.519355870546375	35.21619158611929	74.95570477638623	128.8041158247327	3.733622644736647	6.333330018292968	11.01	404.34671007338113	161.37694941843222	19.907233406686192	52.310103595324364	5.201346883493375	16.51	191.09652333084338	12.840695893140257	13.98	11.478376404898448	94.8431579086835	11.067779565567198	348.27432255291353	318.9336734519368	4.784469085853259	21.95226558306905	6.23	82.13327596667	33.64	885.7645477128112	32.11004318837254	219.3434655374649	31.99393799904423	24.329903641101545	19.734502593116392	20.026258133396606	600.7746959283203	44.66712482520595	123.50941854190313	138.54404779551504	12.08	495.22810677037916	69.06112054322872	58.81075867740624	152.28989052840456	3.5486661050266624	8.43607490636701	14.77881552338092	57.13461177995902	19.12453331856553	10.590142128089612	15.195	303.80416364705036	12.68292375491612	267.67660113809563	140.95716742189532	99.15915162755651	23.02028195155143	7.110174671312004	214.14447930727883
2011-01-05 00:00:00+08:00	27.40948333727452	5.68	440.7441960701251	95.97597095982736	147.90056301003838	120.82537211700293	8.699070896688939	106.46908317189506	165.3579295584844	8.21	567.593576782078	7.912821906198357	61.37630125316511	66.93523267854981	12.056962316519805	68.34445407575835	414.6385584832031	26.411657806473585	11.549426575205686	25.377009731900568	152.26047378598741	2.63	3.670528080755529	5.498567336194036	35.21619158611929	75.61428077019113	124.875619464081	3.733622644736647	6.4247860474379905	11.01	401.8679562951535	160.65892072246592	19.817802888237466	51.35439516537839	5.190185194902186	16.19	188.18642399077976	12.799005322058628	13.96	11.303134017037404	94.44797808406395	11.01769911504427	354.76390620296775	320.02622386056464	4.728048459840839	22.30737576161869	6.27	84.3073920951995	33.08	864.6589989209482	31.183310272639485	211.14523204831715	33.85615589389563	23.78691866713705	19.468373408769377	19.59314647448689	611.0514706621842	44.49559208778197	124.14886171916746	139.4904431324015	11.94	487.61653164230415	70.25347414376789	56.69228994978925	156.00826456599103	3.508340353833177	8.395565543071129	14.662332248319787	56.1198657792339	18.887172089434394	10.427060054894778	14.73	304.14064894528883	12.543720933215821	269.46954921506483	138.8268323978868	101.70823007556568	22.597309384687833	7.2236897966885385	220.7720594784119
2011-01-06 00:00:00+08:00	27.610122092895068	5.58	436.1887005035088	98.51066826569004	146.83780447343926	121.21318536559531	8.710166650383696	103.40544729512784	165.3579295584844	8.11	567.593576782078	7.767365621157948	61.38994953007264	66.80242467720349	11.94969396850806	68.05403854852425	406.290631366518	26.056015681554733	11.466783093451085	24.80235848038968	151.98135284412496	2.61	3.659164216728422	5.446596000313185	35.033487609018806	76.41920698484155	121.80283518198713	3.733622644736647	6.390490036508608	11.01	380.9018305876449	161.19744224444062	19.65682795502976	51.47385871912164	5.1120533747638754	16.01	187.798410745438	12.882386464221875	14.02	11.320658255823504	94.76412194375958	11.398310539018528	367.5628072905748	331.86218662069933	4.694196084233386	22.049113813582586	6.41	85.87758707691526	33.13	860.6479896482864	31.283497614880897	206.9103829612077	34.06306899332357	23.411005992853926	19.58096652522388	19.8818875804267	597.7194385750092	44.25544625538839	121.24230182251145	136.19863326497023	11.78	490.4708723153323	68.84649689513168	54.34647335872069	163.24070637536258	3.538584667228291	8.43607490636701	14.735134295232994	55.81103003988275	18.85326334241566	10.478023202768162	14.37	311.79568948021375	12.497319992649054	272.2117050974881	141.84480701523213	98.56436665635437	22.67132958388896	7.1514528987216535	216.13275335861874
2011-01-07 00:00:00+08:00	29.560776661428232	5.62	438.92199784347855	98.57917359828093	143.11814959534254	121.08391428273121	8.765645418857478	105.4014524875671	161.7147927995459	8.18	569.4730257118198	7.8837306491902766	58.510163102583675	66.80242467720349	11.992601307712755	67.08598679107722	417.3963558342508	25.846814431602468	11.353148306038506	25.38727136139184	150.09728648655312	2.65	3.715983536863957	5.581721473603396	35.26186758039441	75.07766329375751	123.45591533374649	3.7550187630445935	6.5162420765830165	11.01	379.2493280688265	163.17202115834803	20.497474828447768	52.354902427978075	5.279478703631688	16.31	189.93248359481794	12.903231749762693	14.34	11.495900643684552	95.238337733303	11.548551890587314	361.43375606552354	321.5740036061207	4.852173837068163	21.855417352555502	6.29	84.91131324201325	32.23	858.1649839080671	30.36928811692801	204.68437254362445	33.59751451961072	23.77647664840696	19.693559641678387	19.45908810387198	590.2201705259732	45.45617541735629	115.46793616115481	134.14125209782566	11.84	500.4610646709307	67.17720185437683	54.78050109803733	157.88788221136443	3.568828980623405	8.375310861423191	15.477715173747704	56.340462735913256	18.819354595396927	10.528986350641551	14.580000000000002	300.2710680155465	12.651989794538276	259.7665360926437	141.78563104234303	95.53379561261015	23.04143057989461	7.182411569278891	212.3034848152973
2011-01-10 00:00:00+08:00	28.546436285790982	5.54	433.2276283852082	95.63344429687297	141.5240117904439	121.08391428273121	8.810028433636504	109.65650231641048	154.0237263084536	8.06	563.8346789225941	7.840093763678152	57.022500919662846	67.46646468393514	11.917513464104536	66.02112985788554	395.03583677170167	25.44933205669316	11.1878613425293	24.38163167124778	142.77036176266282	2.63	3.670528080755529	5.436201733137015	34.57672766626758	71.66282480736179	116.80469872313823	3.7443207038906197	6.390490036508608	12.11	369.64415717819435	159.40237050452484	20.193411065722106	50.75707739666216	5.324125457996437	15.7	185.4703312733871	12.61139775219132	14.14	11.425803688540135	91.68171931172735	11.408326629123113	362.33508712803115	307.82607763088737	4.784469085853259	21.40345894349232	6.28	83.22033403093475	31.97	832.3321741877098	29.404984947854423	205.17300897675247	32.588813159899544	23.212607636982288	19.151065535124875	18.830044980217398	582.9986531454202	44.66712482520595	113.7240002231612	131.63124707390926	11.81	490.4708723153323	65.507906813622	53.76776970629847	148.53065523765778	3.5486661050266624	8.17276404494379	15.011782073503179	54.84040343049349	18.51417587222833	10.26397798169994	14.01	301.3646452348215	12.68292375491612	251.0127307756768	136.51896945521094	95.25056467394249	22.74534978309009	7.1617724555740665	207.22234001742862
2011-01-11 00:00:00+08:00	29.22637873539397	5.47	429.5832319319152	100.97686023896185	144.35803455470813	114.44799869570605	8.987560492752602	109.8112314010957	150.38058954951515	8.03	563.8346789225941	8.014641305726645	58.19625273371048	67.99769668932045	12.046235481718625	66.89237643958784	378.56358772895715	25.7945141191144	11.249843953845254	23.683840865841688	138.86266857658794	2.63	3.6932558088097434	5.488173069017866	35.12483959756905	70.90668199965987	119.37183495881159	3.77641488135254	6.4819460656536325	11.24	368.40478028908063	160.65892072246592	20.533247035827266	50.548016177611466	5.4022572781347495	15.72	187.99241736810882	12.694778894354567	14.58	11.741239986690015	90.97039562741224	11.538535800482723	369.72600184059286	304.3663346702326	4.807037336258227	21.33889345648329	6.26	89.74268241652325	31.19	828.7509159085473	29.705546974578656	205.0101301657098	33.028503496183895	23.494542142694627	19.232951438000875	18.974415533187305	584.6651571563173	45.25033613244751	115.48731322713252	131.67239469725217	11.68	486.66508475129484	66.62871919812882	53.86077565043776	142.19716099781266	3.5889918562201477	8.253782771535551	15.346671489303928	55.32571673518813	18.480267125209593	10.335326388722683	13.785	295.98088046300614	12.930395437938873	249.53618530052572	136.87402529254567	92.02173197313087	22.86166723897758	7.295926694655424	206.19138310191903
2011-01-12 00:00:00+08:00	30.17383952582437	5.33	432.7720788285466	103.51155754482453	144.0037817091751	115.95616132912086	9.009752000142118	109.71839395028454	161.20880158302666	7.94	569.4730257118198	8.014641305726645	57.36370784235112	68.39612069335944	12.056962316519805	65.63390915490673	374.3150891070728	26.00371536906666	11.353148306038506	23.478608276016374	137.46706386727553	2.66	3.715983536863957	5.540144404898716	35.17051559184417	70.19932259890648	118.24385085525816	3.77641488135254	6.5162420765830165	11.26	361.4849259915285	162.6334996363733	20.998285731760628	49.8611007435878	5.413418966725936	15.7	189.3504637268052	12.778160036517816	14.4	11.969055090909373	91.12846755726005	11.618664521319413	365.39961274055673	297.17371114676615	4.840889711865678	21.40345894349232	6.17	90.46738779269975	31.61	833.0961759539308	29.329844441173364	205.22730191376667	33.85615589389563	24.319461622371453	19.35578029231488	19.118786086157208	581.6098998030063	45.52478851232589	113.45272129947331	132.20731380070978	11.77	497.13100055239784	68.36955545491601	54.75983311045083	143.01438606101846	3.5789104184217764	8.253782771535551	15.550517220660907	55.94338821389038	18.5819933662658	10.37609690702139	14.205000000000002	296.8641543708821	12.930395437938873	253.3330165223427	138.1167207232173	92.02173197313087	23.157748035782102	7.2752875809506	206.92778089871163
2011-01-13 00:00:00+08:00	29.872881392393538	5.29	426.8499345919453	101.86742956264332	144.18090813194158	115.05126374907196	9.253858581426757	106.97968915135628	158.07165604060742	8.0	567.593576782078	8.116460705254934	57.24087335018334	68.2633126920131	12.217864838537414	64.27863669448092	377.22195658520417	26.076935806549958	11.301496129941876	24.19692234040499	141.444537288816	2.67	3.7273474008910634	5.5089616033702065	35.21619158611929	68.66264528002839	120.88877909807312	3.819207117968432	6.493378069296759	10.36	367.1654033999668	163.71054268032282	20.85519690224267	50.219491404817546	5.4915507868642495	14.59	187.41039750009614	12.757314750977006	14.34	11.863909658192744	90.4171438729449	11.348230088495598	361.97455470302805	302.27227972036263	4.8973103378781	21.209762482465237	6.06	88.77640858162124	31.41	857.0667313691241	29.09189950335001	202.83841268514084	34.06306899332357	24.329903641101545	19.519552098066878	18.572240421342574	579.3878944551437	45.2846426799323	112.25134320885547	133.68862824105386	11.66	493.8009364338652	68.70341446306696	54.749499116657574	147.54998516181078	3.5789104184217764	8.19301872659173	15.404913126834495	55.5463136918675	18.480267125209593	10.365904277446713	14.61	297.0744576822811	13.193334101150551	247.7432372235566	136.57814542810004	92.616516944333	23.08372783658097	7.295926694655424	207.88509803454198
2011-01-14 00:00:00+08:00	29.0814729674458	5.25	414.55009656208136	102.00444022782507	140.63837967661138	112.03493848224235	9.142901044479194	106.77854134126551	157.1608718508728	7.79	565.714127852336	8.08736944824685	52.641404032345534	67.73208068662778	12.250045342940938	64.56905222171503	378.2654474747897	25.43887199419555	10.950261332484818	23.49913153499891	138.58354763472548	2.65	3.6932558088097434	5.436201733137015	34.57672766626758	66.07712471175735	119.50797097130943	3.765716822198567	6.470514062010504	10.56	361.69148880638085	161.19744224444062	20.65844976165548	49.51764302657595	5.480389098273061	14.06	182.75423855599442	12.840695893140257	14.14	11.758764225476119	87.4137772058366	11.278117457763498	350.61778331543303	300.4513623726496	4.908594463080584	20.596390355879482	6.12	88.53484012289577	29.99	860.4092390963423	27.77694063643148	194.69447213300725	34.476895192179434	24.16283134142016	19.243187175860374	17.69570492116816	567.4446157103829	44.77004446766035	104.96556640123774	130.1910802569081	11.29	506.169746016987	66.17562482992392	53.71609973733221	146.97792761756668	3.558747542825033	8.07149063670409	15.157386167329593	54.35509012579885	18.31072339011593	10.16205168595317	14.34	282.68971118258685	13.286135982284085	235.7199383544696	132.08077148852655	88.9345147416531	22.66075526971737	7.2236897966885385	196.91277086233268
2011-01-17 00:00:00+08:00	27.966813213998275	4.91	404.7557810938565	93.16725232360115	131.25067926998614	102.38269762838765	9.109613783394924	101.78079190593313	150.38058954951515	7.23	545.0401896251742	7.971004420214522	50.539569388585825	66.53680867451082	12.22859167333859	60.21281931320353	363.50750489350736	24.769427994348288	10.506052618053829	21.631514967588515	135.09453586144437	2.59	3.636436488674208	5.311470527022973	33.52617979793976	64.61362250330203	115.44333859815993	3.669434289812808	6.276170000077327	10.46	358.5930465835962	155.8122270246932	19.835688991927206	47.80035444151678	5.257155326449311	13.16	177.51605974387988	12.548861895568885	13.45	11.44332792732624	82.75065527532635	10.667135961383769	328.26477296524615	291.2557297666988	4.773184960650776	19.757039024762143	5.96	81.28778636113076	28.69	838.44418831748	27.564042534168482	185.19320815551802	34.24411795532301	23.202165618252202	18.557392739273862	17.386339450518367	533.281283486997	43.60362185317725	102.6209414179352	121.96155558832984	11.4	500.93678811643537	63.45705862069464	51.514959059369204	140.44012711192013	3.4680146026396934	7.868943820224688	14.54584897325866	52.281478733012705	17.666457196759996	9.90723594658624	13.65	271.5015750161581	12.97679637850564	217.2631199150816	124.92047876894244	85.93226679177563	22.184911131995825	7.037937773345121	190.65338958959583
