	SSE-601166	SSE-601117	SSE-600089	SSE-600048	SSE-600583	SSE-600316	SSE-601006	SSE-600150	SSE-600143	SSE-601179	SSE-600795	SSE-600050	SSE-600362	SSE-600016	SSE-601857	SSE-600108	SSE-600276	SSE-601088	SSE-601898	SSE-601808	SSE-601607	SSE-601288	SSE-601988	SSE-601998	SSE-600642	SSE-600585	SSE-600809	SSE-601333	SSE-601328	SSE-601118	SSE-600887	SSE-600895	SSE-600015	SSE-600600	SSE-601939	SSE-601377	SSE-600837	SSE-601991	SSE-601688	SSE-600019	SSE-600352	SSE-601099	SSE-600309	SSE-600415	SSE-601398	SSE-600008	SSE-601106	SSE-600383	SSE-601933	SSE-600519	SSE-601958	SSE-600489	SSE-600009	SSE-601601	SSE-600999	SSE-601168	SSE-600031	SSE-600036	SSE-601699	SSE-600085	SSE-601098	SSE-600660	SSE-600188	SSE-601318	SSE-600267	SSE-601668	SSE-601158	SSE-601009	SSE-600030	SSE-600011	SSE-601600	SSE-600029	SSE-600111	SSE-600028	SSE-600118	SSE-600166	SSE-600875	SSE-601628	SSE-601186	SSE-600348
2015-01-05 00:00:00+08:00	57.85217527890784	10.185174543400937	420.75884449341316	208.65420634322456	201.15712841937525	124.22071653222523	15.557068273026285	121.33530031902576	126.38939430454973	8.2645385872268	1085.4965809010241	7.991501859257996	30.715733045669275	197.641670410123	14.755753200969528	93.23019097944788	583.1846463780581	28.082531221996064	8.619237102697893	24.21482119015673	128.7801874797877	4.782434230171322	6.339163673031473	10.366761533846509	51.5094069733284	88.8314205432036	104.05319402473759	5.7476828618596665	10.358661786598633	9.161910245721396	964.836777967046	251.08569886449607	36.47786020810931	65.27390990887946	9.754369062623471	31.32128139871487	491.8170779800462	16.23090665572971	26.1537187712123	15.137059336346436	181.17175350130267	23.40139130933884	634.6781998055743	239.3738521116037	7.180166925716339	42.60876871458601	5.78437148361611	149.87136922264392	37.85289141289568	1276.8347164849429	13.543815764238289	127.04611150136057	59.03870912119254	37.56365679140754	41.5091693127454	10.966307517105387	454.00632828294374	69.22722187409096	52.469688321166274	239.33025915276352	17.561206168545702	764.25537356162	37.53635312780953	82.88110884192415	114.92576230043377	8.364517157557845	10.64061573594016	25.152208657533656	171.46815319193706	36.88197095565084	6.836284580948706	9.078984586510217	367.6431572666089	17.08062928085559	473.8470861795804	84.0594923904478	61.62153410011341	38.55765256601227	16.867748524513132	77.04803300385991
2015-01-06 00:00:00+08:00	58.229397524354184	9.9669208031852	441.79678671808375	199.7118832142292	195.1713888000431	134.08709254790585	16.93343088163183	123.49849043816559	133.8870702378705	8.460821378673439	1060.8262040623647	7.854765135430387	29.640379472571386	190.8643378752068	14.519958995066734	95.37565562541843	595.5160391070423	28.761947299947575	8.52862751423326	23.491990706868467	133.4780171330747	4.8684934579636066	6.554293661935255	10.099969876725462	50.82057389344734	86.48138296269558	105.59564922462351	6.146156673711282	10.138576904447104	9.440481841030493	968.076659692926	260.4346344605146	35.831757887080066	65.72120276978626	9.599537807661195	30.696936919006273	484.199986357919	15.63903628679707	26.41961668470572	14.529145306774288	183.7779364983052	22.88358750449266	645.7324930052466	235.73536955950738	7.222653120543063	46.873169884532174	5.74406227467105	139.9646176977573	37.81134048928109	1245.165689739779	13.215401220973543	126.82838037625112	57.74526125826476	35.39782432775882	40.72119864104583	10.566943955950961	440.44040213903116	68.14878702164854	51.3533119739074	260.48534456001664	18.045508017318546	774.8292373003666	40.125067136623976	80.23735596077589	118.47947607051717	8.068226359061246	11.383807300645516	24.638898276767662	171.76489646253168	35.85747176243832	6.703640253258656	9.241109311269328	357.5707419990306	16.74571498123097	496.9416036878144	84.18724237888313	62.21149613075115	36.658038011440404	17.756709253957123	77.28486097415866
2015-01-07 00:00:00+08:00	56.96055906239829	10.122816331910725	441.13935102356277	200.0625625526212	193.1761422602657	129.52335033800958	16.43293538759345	121.26974910329425	133.8870702378705	8.750080229226375	1056.34068100079	8.143431552399782	29.89785849711595	192.51287822153773	15.376264269134774	97.71616251193176	588.5984285517585	28.761947299947575	8.743825286836755	23.612462454083172	130.9426804947928	4.782434230171322	6.5112676641545	10.049152418226214	50.97364791119868	86.40304837667864	102.59411478160223	5.977107177774233	9.918492022295572	9.316672243115336	939.2417123325943	259.48066144051273	35.34718114630814	64.98085596552674	9.36025314090131	31.258846950744015	500.87524099014325	15.752857511591811	28.653159158050407	14.306243495931168	182.2646689516586	23.535018097686248	648.4286620783374	250.09780068620358	7.151842795831857	45.005291686126	6.12699975964912	138.44050207854394	37.60358587120812	1214.3781070789732	13.37304020174062	135.10216313041002	58.03269411669315	35.2398990439511	41.36846026422762	10.653292834038405	445.86677259659615	67.02887390565067	51.3533119739074	254.92946354397046	17.992866512017148	758.381004817872	39.58143719477294	79.88920743321727	117.20550320954386	8.079622159003423	10.888346257508609	24.348022394333604	178.88673495680308	35.77866413219121	6.713843663080968	9.322171673648883	358.9912108188172	17.15239663077515	482.8555859168348	83.54849243670647	68.40609745244758	37.40431515787935	17.419129230117633	78.70582879595116
2015-01-08 00:00:00+08:00	54.594346795507576	9.551199393250467	435.22242977287425	190.59422041603787	186.28347239558013	128.69753031907592	16.321714166696033	118.84435412122835	127.99603914740419	8.212885221056633	995.7861196695346	7.672449503660243	28.898234048884106	187.01774373376796	15.140470063231977	95.66821898623259	595.5160391070423	28.158021897324012	8.449344124326709	22.944391855892512	128.85475620444308	4.585727423788954	6.210085679689202	9.591795291732986	49.36637072480954	86.16804461862783	103.59462626260931	5.7356078978641625	9.595700861806664	9.141275312735537	928.2261144646028	260.4346344605146	34.081897434292536	64.70322591392943	8.93798608191328	30.176649852582432	480.2885068762861	15.06993016282338	26.85568926283492	13.759120869316234	193.36196429373376	22.733257367601837	655.1690847610644	242.82083558201083	6.854439432044789	44.75859079199689	5.975840226105144	133.61413595103508	37.06342386421839	1208.2079984884642	13.057762240206461	128.78796050223613	57.40034182815068	33.87497337675581	39.51110082379291	10.189167614318393	424.61348830446633	64.58165635587754	50.07154653816576	253.0062739614929	17.877055200354082	762.4930629384958	40.04740571635954	77.4086491743621	116.73614478708001	7.589602761489817	10.734989267966236	23.44117405498035	174.33667147435193	34.12370389700175	6.305707270188508	8.884434916799282	347.2400596733092	16.386878231633162	473.68329527526674	81.75999259861184	67.72764111721416	36.18313437279744	16.462652495905747	79.02159942301614
2015-01-09 00:00:00+08:00	55.52025594342135	9.29137351204126	424.04602296601786	187.78878570890208	189.54842127885223	123.95993126308834	15.709997451760238	119.43431506281195	126.21087821089924	7.8823036775675615	977.8440274232366	7.566098718460992	28.39842182476819	188.77211629986283	14.96672696414571	92.254979776734	589.1999599043918	27.11373422195409	8.245472550281294	22.440600912994636	126.46855701547192	4.634904125384546	6.425215668592987	9.668021479481856	48.67753764492848	86.44221566968712	100.67646777633864	5.5907083299181215	9.566356210853128	8.893656116905227	912.3506940077909	247.6513959924893	34.566474175064464	64.08627024371317	9.022439493710886	29.926912060698985	483.78825167564185	14.77399497835706	26.49406810048387	13.455163854530165	190.67171087747312	22.64974062488471	637.6439857859741	236.5013658862645	6.925249756755995	43.172656472595435	5.76421687914358	130.31188544273954	36.1493035446973	1199.0787561861805	12.886986677708787	126.50178368858695	57.34285525646499	34.95788960858017	38.58242110357556	10.005676248382573	416.47393261811874	65.12087378209873	49.0378647351483	252.04467917025408	17.624375974907373	748.3945779535004	38.183531630013135	79.36698464187933	114.32230147155165	7.578206961547639	10.392885214371708	23.697829245363344	172.9024123331445	33.729665745766155	6.2138765817877015	8.884434916799282	340.6542496906618	16.123731281928105	458.28695026977744	80.22699273738787	64.89582337015294	38.36542966465679	16.552673835596277	75.39023721176865
2015-01-12 00:00:00+08:00	54.97156904095392	8.834079961113055	418.45781956258975	181.65189728704246	182.47436536509602	118.22265534207584	15.557068273026285	116.38618353129671	121.7479758696369	7.355439342631852	928.5032737459172	7.368590117376669	27.38365155156314	184.527972922642	14.4330874455236	92.54754313754816	604.3886265583844	26.20784611801873	7.8717079978646955	21.586346705472145	126.31941956616122	4.524256546794464	6.324821673771222	9.477456010109677	46.15181635203125	87.02972506481413	99.175700554828	5.349209050008049	9.507666908946053	9.161910245721396	912.9986703529671	247.6513959924893	34.05497650424965	63.31507565594286	8.797230395583938	29.19851016770562	468.75993577252615	13.817896690081255	25.898456774258623	12.847249824958016	209.8397664683302	21.83127654625687	657.3260200195369	226.92641180180038	6.826115302160307	41.26953528931367	5.401433998638041	130.1848758078051	35.69224338493677	1173.8946394902248	12.506025807521679	129.6588850026739	55.90569096432302	35.059413005313694	37.99144309980088	9.584725467706283	401.09921632168437	64.70609114654397	48.004182932130846	255.14315127535681	17.413809953701794	751.3317623253743	38.54595159124716	81.79314469330347	114.65755748759727	7.2591245631666865	9.862034096725024	23.064746442418624	165.9289454741704	32.38993603156517	5.84655382818449	9.160046948889773	340.9125167488048	15.717049632383926	434.53726914428864	80.22699273738787	63.450416395090436	39.47353815482371	15.787492448226766	72.70618688171615
2015-01-13 00:00:00+08:00	54.45717506989072	8.86525906685816	424.04602296601786	180.59985927186662	181.5674351197427	119.43965326471485	15.654386841311526	116.58283717849123	123.35462071249134	7.365770015865886	939.7170813998537	7.368590117376669	26.95956845231327	181.76005332880243	14.445497666886904	92.93762761863373	604.6893922347012	26.044282988141514	7.83772940219046	21.56444275143311	129.52587472634121	4.511962371395565	6.367847671551978	9.413934186985617	45.84566831652855	86.71638672074639	97.21636557118912	5.385433941994561	9.522339234422821	9.223815044678974	918.8304574595508	250.89490426049576	33.89345092399234	63.1916845218996	8.698701415153398	28.282804930799674	450.02600772891617	13.886189424958095	25.419840529970475	12.82698602397228	206.56102011726253	21.179845953063282	664.066442702264	226.92641180180038	6.826115302160307	41.12856334981132	5.451820509819366	129.16879872832953	35.98309985023893	1164.0728339788022	12.400933153676961	128.67909493968142	55.56077153420895	34.82252507960213	36.68284894858551	9.563138248184423	402.00361139794524	64.04243892965633	47.962835660010136	254.5020880811977	18.077092920499386	791.2774697828612	38.183531630013135	81.74962612735864	115.05986470685198	7.202145563455802	9.921017554241324	22.84231194408669	159.10385025049368	32.46874366181228	5.8567572380068	9.176259421365682	342.2038520395201	15.7648945323303	436.50275999605316	80.48249271425853	65.83976261917334	38.55765256601227	16.046303799837037	73.02195750878116
2015-01-14 00:00:00+08:00	55.45167008061291	8.875652102106526	413.8557697009431	182.1779162946305	182.83713746323738	120.39586591821691	15.431944399516695	116.28785670769943	127.10345867915173	7.324447322929751	932.9887968074921	7.262239332177418	26.156839728733157	183.42080508510614	14.035960361897846	92.54754313754816	588.8991942280751	25.792647403715023	7.645184026703122	21.093507739593786	127.5125191606468	4.585727423788954	6.597319659716012	9.744247667230727	46.22835336090692	85.9722081535855	92.7557518850325	5.2526093380440235	9.713079465620812	9.03810064780624	891.9394391347473	249.94093124049385	34.458790454892934	63.99372689318074	8.909834944647413	28.511731240026158	458.87830339787484	13.681311220327569	26.62169909896071	12.624348014114899	210.8486114994279	21.380286135584388	635.4870505275015	228.64990353700387	6.925249756755995	40.635161561553076	5.492129718764424	130.31188544273954	35.567590614092985	1154.7547108012984	12.19074784598752	125.1953969379303	54.267323671281154	34.980450363409844	36.64063623403017	9.206949126073717	393.8640557115976	65.20383030920969	46.63972295214779	255.78421446951603	18.00339481307743	781.2910429184893	35.90546330225642	80.40055058306898	113.51768703304221	7.202145563455802	9.909220862738065	23.03052575036756	161.52725362701656	32.98099325841854	5.713909500494441	8.835797499371552	325.1582262020798	15.717049632383926	440.597532603896	79.71599278364654	65.13180818240804	37.25732117448987	15.708723775997555	70.49579249226115
2015-01-15 00:00:00+08:00	57.71500355329098	9.156264053812473	422.731151576976	197.43246751468135	188.27871893535755	123.69914599395139	15.7934133674333	118.18884196391326	127.99603914740419	7.541391460844455	964.3874582385132	7.566098718460992	26.52033952809019	188.9566442727854	15.214931391411808	93.62027546053343	586.1923031412249	27.03824354662613	7.92833899065509	21.87109810797964	127.5125191606468	4.7578458793735265	6.9988956390030745	10.061856782851024	47.606019520669044	86.20721191163632	93.75626336603958	5.469958689963086	10.06521527706326	9.182545178707256	900.3631316220352	264.44132114452253	36.558622998237965	64.08627024371317	9.1913463173061	29.6979857514725	475.3476906889605	14.182124609424417	27.653383003315163	13.049887834815399	208.4946397601999	22.14864016858195	634.6781998055743	226.16041547504318	7.19432899065858	41.72769409269631	5.562670834418277	136.5353575545273	36.8556692461454	1171.502148404109	12.440342898868732	126.50178368858695	56.27935368027993	37.811825094533965	38.04772671920799	9.368853272487677	408.3343769317711	67.11183043276162	48.045530204251534	255.99790220090242	18.10867782368022	791.8649066572359	37.27748172692808	85.75333419428277	113.45063582983308	7.566811161605463	10.121561309796736	23.76627062946548	165.13763008591803	33.84787719113684	5.938384516585293	8.884434916799282	330.45270089401197	16.5064904814991	445.3474688289938	81.12124265643517	65.27929869006748	40.81909846431211	16.530168500673646	72.6272442249499
2015-01-16 00:00:00+08:00	57.57783182767413	9.16665708906084	434.23627623109286	194.10101379995763	186.64624449372147	123.61221757090576	15.932439893555072	119.23766141561742	128.17455524105472	7.82031963816336	962.144696707726	7.642063565031887	26.67179777782228	188.5875883269401	15.636878917764175	97.81368363220317	585.7411546267499	27.264715572609983	7.9396651892131676	21.9039540390382	128.631050030477	4.843905107165812	7.170999630126102	10.023743688976587	47.98870456504741	85.54136793049237	94.42327102004431	5.5907083299181215	10.57874666875016	9.378577042072914	908.4628359367349	266.34926718452635	36.531702068195074	64.30220472828886	9.346177572268378	29.219321650362573	474.11248664212906	14.227653099342316	27.366213256742274	12.989096431858187	208.4946397601999	21.83127654625687	651.6640649660466	225.01142098490755	7.29346344525427	43.70130124572925	5.6936757634897255	134.63021303051065	36.77256739891622	1172.3206321967275	12.624255043096989	133.25144856697978	56.07815067938007	38.02615226541586	37.56931595424753	9.422821321292327	407.88217939364057	67.36070001409448	47.88014111576874	261.126407754176	19.01411171486423	783.0533535416138	37.53635312780953	85.13319462956899	114.38935267476076	7.61239436137417	10.31030837384889	23.71493959138888	162.76368392116092	33.887281006260395	5.968994746052228	8.787160081943815	332.0023032428702	16.57825783141866	450.9163595756602	81.50449262174119	66.31173224368355	41.62191175820856	16.732716514977337	73.41667079261241
